16/ERCS/3821,SFI ERC Support Programme,VP Research (UCD),University College Dublin (UCD),SFI ERC Support Programme - Robert B Staszewski (UCD),09/05/2016,08/05/2021,"159,889"
15/US/B3130(N),SFI US Ireland R&D Partnership,Catherine Godson,Health Research Board (HRB),"Integrative genomic, epigenetic and functional studies in diabetic kidney disease",01/05/2016,30/04/2021,"-345,539"
15/COEN/3037,Centres for Excellence in Neurodegeneration (COEN),Cora O'Neill,University College Cork (UCC),Therapeutic targeting of impaired lysosomal flux in Alzheimer's disease,01/05/2016,30/04/2018,"201,112"
15/ERA-CSM/3268,EU Joint Programming Initiative,Jochen Prehn,Royal College of Surgeons in Ireland (RCSI),ERACoSysMed JTC - The impact of hypoxia on inflammation ad tumorigenesis in Ulcerative Colitis (OxyUC),01/05/2016,30/04/2019,"285,000"
15/ERA-CSM/3267,EU Joint Programming Initiative,Cormac Taylor,University College Dublin (UCD),ERACoSysMed JTC - The impact of hypoxia on inflammation ad tumorigenesis in Ulcerative Colitis (OxyUC),01/05/2016,30/04/2019,"295,001"
15/JP-HDHL/3280,EU Joint Programming Initiative,Douwe van Sinderen,University College Cork (UCC),Impact of early life on microbiome development and later health (EarlyMicroHealth),01/05/2016,30/04/2019,"498,272"
15/US/B3130,SFI US Ireland R&D Partnership,Catherine Godson,University College Dublin (UCD),"Integrative genomic, epigenetic and functional studies in diabetic kidney disease",01/05/2016,30/04/2021,"798,292"
15/TIDA/2967s,SFI Maternity Allowance,Robert Forster,Dublin City University (DCU),ConfirMED: A Multifunctional Anti-Counterfeiting and Package Integrity Label,15/04/2016,14/10/2016,"29,146"
15/WT/SEED/3285,SFI-HRB-Wellcome Trust Partnership,Elizabeth Heron,Health Research Board (HRB),"Artificial neural Networks, Genomic Data and Case-Control Classification",02/04/2016,01/04/2018,"21,200"
15/CW/3679,SFI Conference and Workshop,Eugene Kashdan,University College Dublin (UCD),118th European Study Group with Industry,01/04/2016,30/09/2016,"3,600"
16/CW/3784,SFI Conference and Workshop,Lorraine Brennan,University College Dublin (UCD),The Metabolomics Society Conference 2016,01/04/2016,30/09/2016,"14,499"
15/CW/3678,SFI Conference and Workshop,Irene Walsh,Trinity College Dublin (TCD),30th World Congress of the International Association of Logopedics and Phoniatrics (IALP),01/04/2016,30/09/2016,"15,000"
15/CW/3443,SFI Conference and Workshop,Dermot Cox,Royal College of Surgeons in Ireland (RCSI),64th SSC meeting of International Society on Thrombosis & Haemostats,01/04/2016,30/09/2018,"25,000"
15/WT/SEED/3284,SFI-HRB-Wellcome Trust Partnership,Andriy Temko,Health Research Board (HRB),Sound based observation of neonatal brain growth and status,01/04/2016,31/03/2018,"33,609"
DP15/114,SFI Discover,Stephen Rooke,Tile Films,A Rough Guide to the Future,01/04/2016,31/01/2017,"150,000"
14/US/B3116,SFI US Ireland R&D Partnership,Philip Cummins,Dublin City University (DCU),COMP.Ang1: Vascular Normalization and Neuroprotection for Diabetic Retinopathy,01/04/2016,31/03/2020,"442,086"
15/JP-HDHL/3270,EU Joint Programming Initiative,John Cryan,University College Cork (UCC),A Menu for Brain Responses Opposing Stress-Induced Alternations in Cognition (AMBROSIAC),01/04/2016,31/03/2019,"499,493"
15/ERCS/3287,SFI ERC Support Programme,Lokesh Joshi,"National University of Ireland, Galway (NUIG)",SFI ERC Support Programme – Martin O Donnell (NUIG),29/03/2016,28/03/2021,"296,768"
13/IA/1881s,SFI Maternity Allowance,Jochen Prehn,Royal College of Surgeons in Ireland (RCSI),BCL-2 family proteins and cellular bioenergetics in the control of cell survival: Towards novel predictive and prognostic markers for disease progression and therapy responses in colorectal cancer patients?,28/03/2016,27/09/2016,"22,861"
12/RC/2272s6,SFI Maternity Allowance,Louise Kenny,University College Cork (UCC),Irish Centre for Fetal and Neonatal Translational Research (INFANT),28/03/2016,27/09/2016,"32,820"
09/SRC/E1780s,SFI Maternity Allowance,Mark O'Malley,University College Dublin (UCD),SRC SEES: Sustainable Electrical Energy Systems,14/03/2016,13/09/2016,"54,086"
15/CW/3669,SFI Conference and Workshop,Roisin Loughran,University College Dublin (UCD),"Music Technology Workshop 2016 (MusTWork16): Establishing a Partnership Between Music Technology, Business Analytics and Industry in Ireland",01/03/2016,31/08/2016,500
16/CW/3780,SFI Conference and Workshop,Sejong Park,"National University of Ireland, Galway (NUIG)",Groups in Galway 2016,01/03/2016,31/08/2016,"3,350"
15/CW/3657,SFI Conference and Workshop,Kevin Burke,University of Limerick (UL),36th Conference on Applied Statistics in Ireland,01/03/2016,31/08/2016,"5,450"
12/RC/2278s4,SFI Maternity Allowance,Michael Morris,Trinity College Dublin (TCD),Advanced Materials and BioEngineering Research Centre (AMBER),01/03/2016,31/05/2016,"18,326"
14/US/I3110,SFI US Ireland R&D Partnership,Luiz DaSilva,Trinity College Dublin (TCD),Enabling Cellular Network to Exploit Millimeter-wave Opportunities (NEMOs),01/03/2016,28/02/2019,"448,542"
15/WT/IA/3286,SFI-HRB-Wellcome Trust Partnership,Luke O'Neill,Health Research Board (HRB),Metabolic reprogramming in innate immunity,01/03/2016,28/02/2021,"560,651"
15/CW/3249,SFI Conference and Workshop,Patrick Harrison,University College Cork (UCC),Cystinosis Research Workshop,01/02/2016,31/07/2016,"3,000"
15/CW/3548,SFI Conference and Workshop,Kevin Mitchell,Trinity College Dublin (TCD),Synaesthesia and Cross-modal Perception. An international conference in conjunction with the UK Synaesthesia Association,01/02/2016,31/07/2016,"3,414"
15/CW/3340,SFI Conference and Workshop,Thomas Cotter,University College Cork (UCC),Cell Death and its Translational Ramifications,01/02/2016,30/09/2016,"14,696"
16/CWB/3281,SFI Conference and Workshop,Fergus Shanahan,University College Cork (UCC),Microbiome-based Foods for Health and Sustainability,01/02/2016,31/05/2016,"35,474"
15/CW/3565,SFI Conference and Workshop,Andrew Bowie,Trinity College Dublin (TCD),Keystone Symposia Conference on Myeloid Cells,01/02/2016,31/07/2016,"36,976"
15/IFA/3009,SFI Industry Fellowship,Oonagh Giggins,University College Dublin (UCD),Evaluating The Use Of Smart Sensors In Clinical Research,01/02/2016,31/01/2017,"63,868"
15/IFA/3051,SFI Industry Fellowship,Grainne O'Keeffe,"National University of Ireland, Maynooth (NUIM)",Development of an Aspergillus niger strain for industrial heterologous protein expression.,01/02/2016,31/01/2017,"75,959"
15/IFA/2925,SFI Industry Fellowship,Andrea Degasperi,University College Dublin (UCD),Integrating Heterogeneous Cell Profile Data to Improve Predictive Models of Drug Target Deconvolution in Phenotypic Screening,01/02/2016,31/01/2017,"106,214"
15/FELLOWSHIP/1024,SFI Fellowship Programme,Ollie Daniels,"National University of Ireland, Galway (NUIG)",SFI Fellowship ,01/02/2016,31/01/2018,"181,007"
15/SP/3091,SFI Spokes Programme,Geraldine Boylan,University College Cork (UCC),ENRICH: Baby Enrichment Research Programme,01/02/2016,31/07/2018,"648,285"
12/RC/2289s7,SFI Maternity Allowance,Ollie Daniels,"National University of Ireland, Galway (NUIG)",INSIGHT - Irelands Big Data and Analytics Research Centre,16/01/2016,15/06/2016,"25,522"
15/IFA/3037,SFI Industry Fellowship,Dezhong Zhou,University College Dublin (UCD),Bio-reducible highly branched poly(?-amino ester)-cell penetrating peptide (CPP) conjugate as a new generation of non-viral gene transfection reagent,12/01/2016,11/01/2017,"90,573"
12/RC/2289s8,SFI Maternity Allowance,Ollie Daniels,"National University of Ireland, Galway (NUIG)",INSIGHT - Irelands Big Data and Analytics Research Centre,11/01/2016,10/07/2016,"49,923"
12/RC/2289s6,SFI Maternity Allowance,Ollie Daniels,"National University of Ireland, Galway (NUIG)",INSIGHT - Irelands Big Data and Analytics Research Centre,04/01/2016,03/07/2016,"24,061"
DP15 / 007,SFI Discover,Adegboyega Ojo,"National University of Ireland, Galway (NUIG)",Apps4Gaps,01/01/2016,31/12/2016,"3,500"
15/CW/3320,SFI Conference and Workshop,Xinmin Zhan,"National University of Ireland, Galway (NUIG)",International Conference on Recent Advances in Pollution Control and Resource Recovery for the Livestock Sector (LivestockWaste2016),01/01/2016,31/07/2016,"4,870"
15/CW/3309,SFI Conference and Workshop,Cathal Gurrin,Dublin City University (DCU),MB2016 (Measuring Behaviour),01/01/2016,30/06/2016,"10,000"
DP15 / 037,SFI Discover,Jessamyn Fairfield,Trinity College Dublin (TCD),Bright Club,01/01/2016,31/12/2016,"10,500"
DP15 / 064,SFI Discover,Susan Schreibman,"National University of Ireland, Maynooth (NUIM)",Letters of 1916: Community Engagement,01/01/2016,31/12/2016,"11,900"
DP15 / 018,SFI Discover,Aoibhinn Ni Shuilleabhain,University College Dublin (UCD),Maths Sparks: Problem Solving Workshops,01/01/2016,31/12/2016,"12,635"
DP15 / 003,SFI Discover,Sibel Erduran,University of Limerick (UL),"Step into Science: Engaging Students, Teachers and Parents in Debates",01/01/2016,31/12/2016,"15,000"
DP15 / 044,SFI Discover,Fiona Kearney,University College Cork (UCC),"Gut Instinct: Art, food and feeling",01/01/2016,31/03/2017,"15,000"
DP15 / 048,SFI Discover,Jennifer Moroney-Ward,Learning Hub Limerick Ltd,Science Hub at Learning Hub Limerick,01/01/2016,31/12/2016,"15,000"
15/TIDA/2964,SFI Technology and Innovation Development Award (TIDA),Alessandro Checco,Trinity College Dublin (TCD),BLC: automatic group learning recommender system,01/01/2016,31/03/2016,"15,289"
DP15 / 062,SFI Discover,Aoibheann Bird,"National University of Ireland, Galway (NUIG)",Thesis in 3,01/01/2016,31/12/2016,"15,850"
DP15 / 010,SFI Discover,Nigel Flegg,The National Concert Hall,Music and Science: Quadratics to Quavers,01/01/2016,31/12/2016,"23,300"
DP15 / 034,SFI Discover,Noirin Burke,Galway Atlantaquaria,Engaging the public and students with Ireland's Renewable Ocean Energy.,01/01/2016,31/12/2016,"24,000"
DP15 / 068,SFI Discover,Jenny Beale,Brigit's Garden,Nature's Power 2: Energy and Environment Education for STEM,01/01/2016,31/12/2016,"24,000"
DP15 / 074,SFI Discover,Gillian Keating,iWish STEM,I Wish (Inspiring Women in Stem),01/01/2016,31/03/2016,"25,000"
DP15 / 087,SFI Discover,Mervyn Horgan,Lifetime Lab,'Exploristica' Adventures in Statistics,01/01/2016,31/12/2016,"25,000"
DP15 / 013,SFI Discover,Mary Colclough,Trinity College Dublin (TCD),Science LIVE! - virtual tours of Irish science centres,01/01/2016,31/12/2016,"29,056"
DP15 / 107,SFI Discover,Dominic McEvoy,Kildare Education Centre,The Algebra Project in Ireland,01/01/2016,31/12/2016,"30,000"
DP15/032,SFI Discover,Alan Gillespie,Screentime Shinawil Limited,Peak Performance,01/01/2016,31/12/2016,"30,000"
DP15 / 024,SFI Discover,Eilish McLoughlin,Dublin City University (DCU),Physics Busking,01/01/2016,31/12/2016,"31,642"
DP15 / 105,SFI Discover,Edelle Moss,Feilte Dhuibh Linne Teoranta t/a St Patrick’s Day Festival,SFI Discover Zone at The Festival Big Day Out,01/01/2016,30/04/2016,"33,367"
DP15 / 096,SFI Discover,Kate Morris,Irish Universities Association (IUA),Campus Engage Participate Programme - Building STEM capacity in Community-based Learning,01/01/2016,31/12/2016,"33,998"
DP15 / 081,SFI Discover,Shane McCracken,Gallomanor Communications,"I'm a Scientist/Engineer, Get me out of here!",01/01/2016,31/12/2016,"34,000"
DP15 / 058,SFI Discover,Alf Desire,British Council Ireland,Famelab Ireland 2016,01/01/2016,31/12/2016,"35,850"
DP15 / 078,SFI Discover,Karen McCarthy,Tyndall National Institute (TNI),The Dissection of Instrumentation- Interactions between Art and Science,01/01/2016,31/12/2016,"37,650"
DP15 / 111,SFI Discover,Suzanne Little,"National University of Ireland, Galway (NUIG)",Girl Hack Ireland,01/01/2016,31/12/2016,"43,300"
DP15 / 095,SFI Discover,Marc McCarthy,University College Cork (UCC),The Microbiome and Me,01/01/2016,30/06/2017,"43,500"
DP15 / 009,SFI Discover,Valerie Cowman,The Cork Electronics Industry Association (CEIA),Steering Youth to STEM (SYSTEM),01/01/2016,31/12/2016,"48,557"
DP15 / 026,SFI Discover,Mervyn Horgan,Lifetime Lab,VEX IQ Junior Robotics Programme,01/01/2016,31/12/2016,"50,000"
DP15 / 041,SFI Discover,Claire Mulhall,Royal Dublin Society (RDS),RDS Primary Science Fair Regionalisation,01/01/2016,30/09/2016,"50,000"
DP15 / 060,SFI Discover,Tomas Ward,"National University of Ireland, Maynooth (NUIM)",Dublin Maker 2016,01/01/2016,31/12/2016,"50,000"
DP15 / 102,SFI Discover,Lynn Scarff,Trinity College Dublin (TCD),'Going Deeper' at Science Gallery Dublin,01/01/2016,31/12/2016,"50,000"
DP15 / 104,SFI Discover,Hannah Spry,Royal Society of Chemistry,Expansion of Spectroscopy in a Suitcase(SIAS) and CPD in Ireland,01/01/2016,31/12/2016,"50,000"
DP15 / 106,SFI Discover,Daniel Vincent McCarthy,The Festival of Curiosity Ltd,The Curiosity Studio,01/01/2016,31/12/2016,"50,000"
DP15 / 116,SFI Discover,Sheila Donegan,Waterford Institute of Technology (WIT),CALMAST STEM Outreach Hub for Southeast of Ireland,01/01/2016,31/12/2016,"50,000"
15/TIDA/2822(X),SFI Technology and Innovation Development Award (TIDA),Roger Preston,Trinity College Dublin (TCD),A novel neuroprotective agent for enhanced treatment of ischemic stroke,01/01/2016,31/08/2016,"52,347"
15/CW/3492,SFI Conference and Workshop,Eimear Gallagher,Teagasc,18th IUFoST World Congress of Food Science and Technology,01/01/2016,31/12/2016,"55,000"
15/IFA/3053,SFI Industry Fellowship,Garry Duffy,Royal College of Surgeons in Ireland (RCSI),Specialised Medical Devices for Biomaterial Based Therapeutic Delivery to the Abdomen,01/01/2016,30/09/2016,"73,694"
15/IFA/3003,SFI Industry Fellowship,Fiona O'Neill,Dublin City University (DCU),Patient derived immunotherapies for cancer,01/01/2016,31/12/2017,"78,617"
DP15 / 094,SFI Discover,Lisa McKittrick,Junior Achievement Ire Ltd,Futurewize,01/01/2016,31/12/2016,"80,000"
15/IFA/2867,SFI Industry Fellowship,James Devaney,"National University of Ireland, Galway (NUIG)",Assessment of a nebulised cell based therapy product for Acute Respiratory Distress Syndrome,01/01/2016,31/12/2016,"81,223"
15/TIDA/2954,SFI Technology and Innovation Development Award (TIDA),Daniela Iacopino,Tyndall National Institute (TNI),Development of Supercapacitors with High Surface Area Porous Self-assembled Electrodes for Marine Renewable Energy Extraction,01/01/2016,31/12/2016,"87,577"
15/TIDA/2887,SFI Technology and Innovation Development Award (TIDA),Peter Ó Conghaile,"National University of Ireland, Galway (NUIG)",Development of a Novel Self-Contained Glucose Monitoring Sensor Using Pulsed Power,01/01/2016,30/09/2016,"87,760"
15/TIDA/2939,SFI Technology and Innovation Development Award (TIDA),Kenneth A. Dawson,University College Dublin (UCD),Upscaled production of engineered bio molecular coronas for targeted delivery,01/01/2016,31/03/2017,"90,021"
15/RI/3231,SFI Research Infrastructure Programme,Madeleine Lowery,University College Dublin (UCD),Human Performance Monitoring Suite,01/01/2016,28/02/2017,"91,162"
15/TIDA/2950,SFI Technology and Innovation Development Award (TIDA),Eoghan O'Neill,Royal College of Surgeons in Ireland (RCSI),Novel treatment of staphylococcal device related infections,01/01/2016,31/03/2017,"95,570"
DP15 / 030,SFI Discover,Declan Gibbons,Galway Film Resource Centre Ltd T/A Film Resource Centre,Science on Screen - Galway,01/01/2016,31/12/2016,"100,000"
